carid,horsepower,torque,zerotosixty,topspeed
800,107.52000000000004,107.52000000000004,0,300
801,378.0,378.0,0,300
802,252.0,252.0,0,300
803,369.6000000000001,369.6000000000001,0,300
804,369.6000000000001,369.6000000000001,0,300
805,107.52000000000004,107.52000000000004,0,300
806,378.0,378.0,0,300
807,147.84000000000003,147.84000000000003,0,300
808,100.80000000000001,100.80000000000001,0,300
809,443.5200000000001,443.5200000000001,0,300
810,100.80000000000001,100.80000000000001,0,300
811,369.6000000000001,369.6000000000001,0,300
812,123.2,123.2,0,300
813,241.92000000000002,241.92000000000002,0,300
814,271.04,271.04,0,300
815,415.8,415.8,0,300
816,369.6000000000001,369.6000000000001,0,300
817,100.80000000000001,100.80000000000001,0,300
818,169.4,169.4,0,300
819,369.6000000000001,369.6000000000001,0,300
820,194.04000000000002,194.04000000000002,0,300
821,369.6000000000001,369.6000000000001,0,300
822,369.6000000000001,369.6000000000001,0,300
823,378.0,378.0,0,300
824,323.4,323.4,0,300
825,415.8,415.8,0,300
826,241.92000000000002,241.92000000000002,0,300
827,323.4,323.4,0,300
828,169.4,169.4,0,300
829,147.84000000000003,147.84000000000003,0,300
830,246.4,246.4,0,300
831,246.4,246.4,0,300
832,443.5200000000001,443.5200000000001,0,300
833,194.04000000000002,194.04000000000002,0,300
834,271.04,271.04,0,300
835,194.04000000000002,194.04000000000002,0,300
836,462.0,462.0,0,300
837,123.2,123.2,0,300
838,188.16000000000005,188.16000000000005,0,300
839,169.4,169.4,0,300
840,241.92000000000002,241.92000000000002,0,300
841,369.6000000000001,369.6000000000001,0,300
842,123.2,123.2,0,300
843,369.6000000000001,369.6000000000001,0,300
844,100.80000000000001,100.80000000000001,0,300
845,134.4,134.4,0,300
846,369.6000000000001,369.6000000000001,0,300
847,194.04000000000002,194.04000000000002,0,300
848,169.4,169.4,0,300
849,169.4,169.4,0,300
850,147.84000000000003,147.84000000000003,0,300
851,369.6000000000001,369.6000000000001,0,300
852,415.8,415.8,0,300
853,134.4,134.4,0,300
854,323.4,323.4,0,300
855,169.4,169.4,0,300
856,369.6000000000001,369.6000000000001,0,300
857,194.04000000000002,194.04000000000002,0,300
858,369.6000000000001,369.6000000000001,0,300
859,147.84000000000003,147.84000000000003,0,300
860,252.0,252.0,0,300
861,134.4,134.4,0,300
862,323.4,323.4,0,300
863,123.2,123.2,0,300
864,252.0,252.0,0,300
865,123.2,123.2,0,300
866,369.6000000000001,369.6000000000001,0,300
867,252.0,252.0,0,300
868,252.0,252.0,0,300
869,369.6000000000001,369.6000000000001,0,300
870,462.0,462.0,0,300
871,415.8,415.8,0,300
872,252.0,252.0,0,300
873,169.4,169.4,0,300
874,462.0,462.0,0,300
875,194.04000000000002,194.04000000000002,0,300
876,246.4,246.4,0,300
877,252.0,252.0,0,300
878,246.4,246.4,0,300
879,369.6000000000001,369.6000000000001,0,300
880,271.04,271.04,0,300
881,462.0,462.0,0,300
882,241.92000000000002,241.92000000000002,0,300
883,123.2,123.2,0,300
884,246.4,246.4,0,300
885,462.0,462.0,0,300
886,147.84000000000003,147.84000000000003,0,300
887,123.2,123.2,0,300
888,252.0,252.0,0,300
889,188.16000000000005,188.16000000000005,0,300
890,415.8,415.8,0,300
891,443.5200000000001,443.5200000000001,0,300
892,252.0,252.0,0,300
893,107.52000000000004,107.52000000000004,0,300
894,252.0,252.0,0,300
895,194.04000000000002,194.04000000000002,0,300
896,369.6000000000001,369.6000000000001,0,300
897,169.4,169.4,0,300
898,323.4,323.4,0,300
899,147.84000000000003,147.84000000000003,0,300
900,271.04,271.04,0,300
901,169.4,169.4,0,300
902,323.4,323.4,0,300
903,169.4,169.4,0,300
904,252.0,252.0,0,300
905,246.4,246.4,0,300
906,134.4,134.4,0,300
907,323.4,323.4,0,300
908,378.0,378.0,0,300
909,241.92000000000002,241.92000000000002,0,300
910,169.4,169.4,0,300
911,100.80000000000001,100.80000000000001,0,300
912,369.6000000000001,369.6000000000001,0,300
913,369.6000000000001,369.6000000000001,0,300
914,194.04000000000002,194.04000000000002,0,300
915,100.80000000000001,100.80000000000001,0,300
916,271.04,271.04,0,300
917,369.6000000000001,369.6000000000001,0,300
918,169.4,169.4,0,300
919,100.80000000000001,100.80000000000001,0,300
920,462.0,462.0,0,300
921,194.04000000000002,194.04000000000002,0,300
922,252.0,252.0,0,300
923,134.4,134.4,0,300
924,194.04000000000002,194.04000000000002,0,300
925,241.92000000000002,241.92000000000002,0,300
926,415.8,415.8,0,300
927,252.0,252.0,0,300
928,462.0,462.0,0,300
929,100.80000000000001,100.80000000000001,0,300
930,252.0,252.0,0,300
931,188.16000000000005,188.16000000000005,0,300
932,271.04,271.04,0,300
933,271.04,271.04,0,300
934,369.6000000000001,369.6000000000001,0,300
935,462.0,462.0,0,300
936,188.16000000000005,188.16000000000005,0,300
937,443.5200000000001,443.5200000000001,0,300
938,252.0,252.0,0,300
939,252.0,252.0,0,300
940,188.16000000000005,188.16000000000005,0,300
941,369.6000000000001,369.6000000000001,0,300
942,123.2,123.2,0,300
943,194.04000000000002,194.04000000000002,0,300
944,107.52000000000004,107.52000000000004,0,300
945,378.0,378.0,0,300
946,462.0,462.0,0,300
947,378.0,378.0,0,300
948,369.6000000000001,369.6000000000001,0,300
949,369.6000000000001,369.6000000000001,0,300
950,443.5200000000001,443.5200000000001,0,300
951,252.0,252.0,0,300
952,369.6000000000001,369.6000000000001,0,300
953,100.80000000000001,100.80000000000001,0,300
954,241.92000000000002,241.92000000000002,0,300
955,246.4,246.4,0,300
956,252.0,252.0,0,300
957,369.6000000000001,369.6000000000001,0,300
958,241.92000000000002,241.92000000000002,0,300
959,134.4,134.4,0,300
960,369.6000000000001,369.6000000000001,0,300
961,169.4,169.4,0,300
962,246.4,246.4,0,300
963,107.52000000000004,107.52000000000004,0,300
964,462.0,462.0,0,300
965,241.92000000000002,241.92000000000002,0,300
966,123.2,123.2,0,300
967,369.6000000000001,369.6000000000001,0,300
968,107.52000000000004,107.52000000000004,0,300
969,369.6000000000001,369.6000000000001,0,300
970,241.92000000000002,241.92000000000002,0,300
971,134.4,134.4,0,300
972,107.52000000000004,107.52000000000004,0,300
973,369.6000000000001,369.6000000000001,0,300
974,241.92000000000002,241.92000000000002,0,300
975,246.4,246.4,0,300
976,246.4,246.4,0,300
977,443.5200000000001,443.5200000000001,0,300
978,443.5200000000001,443.5200000000001,0,300
979,252.0,252.0,0,300
980,107.52000000000004,107.52000000000004,0,300
981,100.80000000000001,100.80000000000001,0,300
982,100.80000000000001,100.80000000000001,0,300
983,369.6000000000001,369.6000000000001,0,300
984,323.4,323.4,0,300
985,323.4,323.4,0,300
986,169.4,169.4,0,300
987,443.5200000000001,443.5200000000001,0,300
988,369.6000000000001,369.6000000000001,0,300
989,107.52000000000004,107.52000000000004,0,300
990,100.80000000000001,100.80000000000001,0,300
991,462.0,462.0,0,300
992,252.0,252.0,0,300
993,369.6000000000001,369.6000000000001,0,300
994,147.84000000000003,147.84000000000003,0,300
995,323.4,323.4,0,300
996,323.4,323.4,0,300
997,147.84000000000003,147.84000000000003,0,300
998,369.6000000000001,369.6000000000001,0,300
999,323.4,323.4,0,300
1000,369.6000000000001,369.6000000000001,0,300
1001,169.4,169.4,0,300
1002,271.04,271.04,0,300
1003,378.0,378.0,0,300
1004,100.80000000000001,100.80000000000001,0,300
1005,169.4,169.4,0,300
1006,147.84000000000003,147.84000000000003,0,300
1007,252.0,252.0,0,300
1008,378.0,378.0,0,300
1009,415.8,415.8,0,300
1010,252.0,252.0,0,300
1011,169.4,169.4,0,300
1012,323.4,323.4,0,300
1013,246.4,246.4,0,300
1014,369.6000000000001,369.6000000000001,0,300
1015,188.16000000000005,188.16000000000005,0,300
1016,246.4,246.4,0,300
1017,323.4,323.4,0,300
1018,169.4,169.4,0,300
1019,369.6000000000001,369.6000000000001,0,300
1020,169.4,169.4,0,300
1021,134.4,134.4,0,300
1022,100.80000000000001,100.80000000000001,0,300
1023,188.16000000000005,188.16000000000005,0,300
1024,378.0,378.0,0,300
1025,252.0,252.0,0,300
1026,271.04,271.04,0,300
1027,462.0,462.0,0,300
1028,246.4,246.4,0,300
1029,369.6000000000001,369.6000000000001,0,300
1030,123.2,123.2,0,300
1031,194.04000000000002,194.04000000000002,0,300
1032,100.80000000000001,100.80000000000001,0,300
1033,443.5200000000001,443.5200000000001,0,300
1034,369.6000000000001,369.6000000000001,0,300
1035,169.4,169.4,0,300
1036,323.4,323.4,0,300
1037,252.0,252.0,0,300
1038,246.4,246.4,0,300
1039,241.92000000000002,241.92000000000002,0,300
1040,107.52000000000004,107.52000000000004,0,300
1041,169.4,169.4,0,300
1042,107.52000000000004,107.52000000000004,0,300
1043,134.4,134.4,0,300
1044,462.0,462.0,0,300
1045,194.04000000000002,194.04000000000002,0,300
1046,462.0,462.0,0,300
1047,415.8,415.8,0,300
1048,369.6000000000001,369.6000000000001,0,300
1049,369.6000000000001,369.6000000000001,0,300
1050,169.4,169.4,0,300
1051,415.8,415.8,0,300
1052,462.0,462.0,0,300
1053,252.0,252.0,0,300
1054,369.6000000000001,369.6000000000001,0,300
1055,252.0,252.0,0,300
1056,169.4,169.4,0,300
1057,134.4,134.4,0,300
1058,169.4,169.4,0,300
1059,169.4,169.4,0,300
1060,194.04000000000002,194.04000000000002,0,300
1061,415.8,415.8,0,300
1062,169.4,169.4,0,300
1063,188.16000000000005,188.16000000000005,0,300
1064,443.5200000000001,443.5200000000001,0,300
1065,443.5200000000001,443.5200000000001,0,300
1066,241.92000000000002,241.92000000000002,0,300
1067,169.4,169.4,0,300
1068,369.6000000000001,369.6000000000001,0,300
1069,100.80000000000001,100.80000000000001,0,300
1070,323.4,323.4,0,300
1071,246.4,246.4,0,300
1072,462.0,462.0,0,300
1073,369.6000000000001,369.6000000000001,0,300
1074,246.4,246.4,0,300
1075,147.84000000000003,147.84000000000003,0,300
1076,378.0,378.0,0,300
1077,147.84000000000003,147.84000000000003,0,300
1078,462.0,462.0,0,300
1079,271.04,271.04,0,300
1080,100.80000000000001,100.80000000000001,0,300
1081,188.16000000000005,188.16000000000005,0,300
1082,169.4,169.4,0,300
1083,369.6000000000001,369.6000000000001,0,300
1084,100.80000000000001,100.80000000000001,0,300
1085,246.4,246.4,0,300
1086,147.84000000000003,147.84000000000003,0,300
1087,188.16000000000005,188.16000000000005,0,300
1088,123.2,123.2,0,300
1089,323.4,323.4,0,300
1090,415.8,415.8,0,300
1091,107.52000000000004,107.52000000000004,0,300
1092,271.04,271.04,0,300
1093,252.0,252.0,0,300
1094,246.4,246.4,0,300
1095,369.6000000000001,369.6000000000001,0,300
1096,246.4,246.4,0,300
1097,241.92000000000002,241.92000000000002,0,300
1098,252.0,252.0,0,300
1099,123.2,123.2,0,300
1100,252.0,252.0,0,300
1101,123.2,123.2,0,300
1102,369.6000000000001,369.6000000000001,0,300
1103,123.2,123.2,0,300
1104,443.5200000000001,443.5200000000001,0,300
1105,100.80000000000001,100.80000000000001,0,300
1106,194.04000000000002,194.04000000000002,0,300
1107,147.84000000000003,147.84000000000003,0,300
1108,443.5200000000001,443.5200000000001,0,300
1109,415.8,415.8,0,300
1110,188.16000000000005,188.16000000000005,0,300
1111,462.0,462.0,0,300
1112,100.80000000000001,100.80000000000001,0,300
1113,323.4,323.4,0,300
1114,462.0,462.0,0,300
1115,462.0,462.0,0,300
1116,194.04000000000002,194.04000000000002,0,300
1117,147.84000000000003,147.84000000000003,0,300
1118,271.04,271.04,0,300
1119,252.0,252.0,0,300
1120,252.0,252.0,0,300
1121,378.0,378.0,0,300
1122,415.8,415.8,0,300
1123,169.4,169.4,0,300
1124,100.80000000000001,100.80000000000001,0,300
1125,415.8,415.8,0,300
1126,462.0,462.0,0,300
1127,134.4,134.4,0,300
1128,443.5200000000001,443.5200000000001,0,300
1129,369.6000000000001,369.6000000000001,0,300
1130,194.04000000000002,194.04000000000002,0,300
1131,169.4,169.4,0,300
1132,369.6000000000001,369.6000000000001,0,300
1133,134.4,134.4,0,300
1134,369.6000000000001,369.6000000000001,0,300
1135,169.4,169.4,0,300
1136,252.0,252.0,0,300
1137,147.84000000000003,147.84000000000003,0,300
1138,100.80000000000001,100.80000000000001,0,300
1139,169.4,169.4,0,300
1140,188.16000000000005,188.16000000000005,0,300
1141,252.0,252.0,0,300
1142,246.4,246.4,0,300
1143,271.04,271.04,0,300
1144,107.52000000000004,107.52000000000004,0,300
1145,378.0,378.0,0,300
1146,107.52000000000004,107.52000000000004,0,300
1147,323.4,323.4,0,300
1148,107.52000000000004,107.52000000000004,0,300
1149,147.84000000000003,147.84000000000003,0,300
1150,188.16000000000005,188.16000000000005,0,300
1151,462.0,462.0,0,300
1152,462.0,462.0,0,300
1153,252.0,252.0,0,300
1154,123.2,123.2,0,300
1155,194.04000000000002,194.04000000000002,0,300
1156,194.04000000000002,194.04000000000002,0,300
1157,169.4,169.4,0,300
1158,194.04000000000002,194.04000000000002,0,300
1159,271.04,271.04,0,300
1160,246.4,246.4,0,300
1161,369.6000000000001,369.6000000000001,0,300
1162,246.4,246.4,0,300
1163,188.16000000000005,188.16000000000005,0,300
1164,378.0,378.0,0,300
1165,252.0,252.0,0,300
1166,252.0,252.0,0,300
1167,369.6000000000001,369.6000000000001,0,300
1168,252.0,252.0,0,300
1169,462.0,462.0,0,300
1170,188.16000000000005,188.16000000000005,0,300
1171,378.0,378.0,0,300
1172,147.84000000000003,147.84000000000003,0,300
1173,271.04,271.04,0,300
1174,369.6000000000001,369.6000000000001,0,300
1175,378.0,378.0,0,300
1176,169.4,169.4,0,300
1177,378.0,378.0,0,300
1178,194.04000000000002,194.04000000000002,0,300
1179,462.0,462.0,0,300
1180,169.4,169.4,0,300
1181,378.0,378.0,0,300
1182,415.8,415.8,0,300
1183,246.4,246.4,0,300
1184,241.92000000000002,241.92000000000002,0,300
1185,194.04000000000002,194.04000000000002,0,300
1186,369.6000000000001,369.6000000000001,0,300
1187,443.5200000000001,443.5200000000001,0,300
1188,252.0,252.0,0,300
1189,443.5200000000001,443.5200000000001,0,300
1190,188.16000000000005,188.16000000000005,0,300
1191,123.2,123.2,0,300
1192,252.0,252.0,0,300
1193,252.0,252.0,0,300
1194,188.16000000000005,188.16000000000005,0,300
1195,252.0,252.0,0,300
1196,246.4,246.4,0,300
1197,100.80000000000001,100.80000000000001,0,300
1198,100.80000000000001,100.80000000000001,0,300
1199,443.5200000000001,443.5200000000001,0,300
1200,246.4,246.4,0,300
1201,241.92000000000002,241.92000000000002,0,300
1202,123.2,123.2,0,300
1203,323.4,323.4,0,300
1204,169.4,169.4,0,300
1205,462.0,462.0,0,300
1206,415.8,415.8,0,300
1207,188.16000000000005,188.16000000000005,0,300
1208,323.4,323.4,0,300
1209,123.2,123.2,0,300
1210,369.6000000000001,369.6000000000001,0,300
1211,271.04,271.04,0,300
1212,369.6000000000001,369.6000000000001,0,300
1213,443.5200000000001,443.5200000000001,0,300
1214,147.84000000000003,147.84000000000003,0,300
1215,369.6000000000001,369.6000000000001,0,300
1216,378.0,378.0,0,300
1217,369.6000000000001,369.6000000000001,0,300
1218,169.4,169.4,0,300
1219,415.8,415.8,0,300
1220,169.4,169.4,0,300
1221,462.0,462.0,0,300
1222,123.2,123.2,0,300
1223,369.6000000000001,369.6000000000001,0,300
1224,378.0,378.0,0,300
1225,323.4,323.4,0,300
1226,194.04000000000002,194.04000000000002,0,300
1227,100.80000000000001,100.80000000000001,0,300
1228,462.0,462.0,0,300
1229,107.52000000000004,107.52000000000004,0,300
1230,123.2,123.2,0,300
1231,271.04,271.04,0,300
1232,378.0,378.0,0,300
1233,462.0,462.0,0,300
1234,246.4,246.4,0,300
1235,188.16000000000005,188.16000000000005,0,300
1236,169.4,169.4,0,300
1237,271.04,271.04,0,300
1238,107.52000000000004,107.52000000000004,0,300
1239,169.4,169.4,0,300
1240,194.04000000000002,194.04000000000002,0,300
1241,123.2,123.2,0,300
1242,369.6000000000001,369.6000000000001,0,300
1243,246.4,246.4,0,300
1244,252.0,252.0,0,300
1245,462.0,462.0,0,300
1246,378.0,378.0,0,300
1247,369.6000000000001,369.6000000000001,0,300
1248,241.92000000000002,241.92000000000002,0,300
1249,252.0,252.0,0,300
1250,271.04,271.04,0,300
1251,369.6000000000001,369.6000000000001,0,300
1252,323.4,323.4,0,300
1253,415.8,415.8,0,300
1254,462.0,462.0,0,300
1255,147.84000000000003,147.84000000000003,0,300
1256,323.4,323.4,0,300
1257,462.0,462.0,0,300
1258,169.4,169.4,0,300
1259,369.6000000000001,369.6000000000001,0,300
1260,107.52000000000004,107.52000000000004,0,300
1261,107.52000000000004,107.52000000000004,0,300
1262,147.84000000000003,147.84000000000003,0,300
1263,462.0,462.0,0,300
1264,443.5200000000001,443.5200000000001,0,300
1265,107.52000000000004,107.52000000000004,0,300
1266,369.6000000000001,369.6000000000001,0,300
1267,369.6000000000001,369.6000000000001,0,300
1268,123.2,123.2,0,300
1269,241.92000000000002,241.92000000000002,0,300
1270,134.4,134.4,0,300
1271,252.0,252.0,0,300
1272,271.04,271.04,0,300
1273,147.84000000000003,147.84000000000003,0,300
1274,169.4,169.4,0,300
1275,462.0,462.0,0,300
1276,147.84000000000003,147.84000000000003,0,300
1277,369.6000000000001,369.6000000000001,0,300
1278,241.92000000000002,241.92000000000002,0,300
1279,323.4,323.4,0,300
1280,252.0,252.0,0,300
1281,241.92000000000002,241.92000000000002,0,300
1282,369.6000000000001,369.6000000000001,0,300
1283,415.8,415.8,0,300
1284,134.4,134.4,0,300
1285,194.04000000000002,194.04000000000002,0,300
1286,169.4,169.4,0,300
1287,415.8,415.8,0,300
1288,415.8,415.8,0,300
1289,123.2,123.2,0,300
1290,241.92000000000002,241.92000000000002,0,300
1291,378.0,378.0,0,300
1292,443.5200000000001,443.5200000000001,0,300
1293,323.4,323.4,0,300
1294,378.0,378.0,0,300
1295,241.92000000000002,241.92000000000002,0,300
1296,188.16000000000005,188.16000000000005,0,300
1297,169.4,169.4,0,300
1298,134.4,134.4,0,300
1299,369.6000000000001,369.6000000000001,0,300
1300,123.2,123.2,0,300
1301,443.5200000000001,443.5200000000001,0,300
1302,252.0,252.0,0,300
1303,169.4,169.4,0,300
1304,100.80000000000001,100.80000000000001,0,300
1305,107.52000000000004,107.52000000000004,0,300
1306,241.92000000000002,241.92000000000002,0,300
1307,271.04,271.04,0,300
1308,100.80000000000001,100.80000000000001,0,300
1309,194.04000000000002,194.04000000000002,0,300
1310,323.4,323.4,0,300
1311,378.0,378.0,0,300
1312,415.8,415.8,0,300
1313,194.04000000000002,194.04000000000002,0,300
1314,462.0,462.0,0,300
1315,107.52000000000004,107.52000000000004,0,300
1316,369.6000000000001,369.6000000000001,0,300
1317,378.0,378.0,0,300
1318,323.4,323.4,0,300
1319,241.92000000000002,241.92000000000002,0,300
1320,246.4,246.4,0,300
1321,134.4,134.4,0,300
1322,271.04,271.04,0,300
1323,415.8,415.8,0,300
1324,107.52000000000004,107.52000000000004,0,300
1325,147.84000000000003,147.84000000000003,0,300
1326,246.4,246.4,0,300
1327,246.4,246.4,0,300
1328,415.8,415.8,0,300
1329,194.04000000000002,194.04000000000002,0,300
1330,169.4,169.4,0,300
1331,107.52000000000004,107.52000000000004,0,300
1332,369.6000000000001,369.6000000000001,0,300
1333,378.0,378.0,0,300
1334,323.4,323.4,0,300
1335,443.5200000000001,443.5200000000001,0,300
1336,107.52000000000004,107.52000000000004,0,300
1337,188.16000000000005,188.16000000000005,0,300
1338,241.92000000000002,241.92000000000002,0,300
1339,252.0,252.0,0,300
1340,369.6000000000001,369.6000000000001,0,300
1341,147.84000000000003,147.84000000000003,0,300
1342,462.0,462.0,0,300
1343,169.4,169.4,0,300
1344,252.0,252.0,0,300
1345,271.04,271.04,0,300
1346,169.4,169.4,0,300
1347,107.52000000000004,107.52000000000004,0,300
1348,378.0,378.0,0,300
1349,169.4,169.4,0,300
1350,107.52000000000004,107.52000000000004,0,300
1351,107.52000000000004,107.52000000000004,0,300
